usage_date,client_id,service_type,domain,action,product_id,invoice_category,timezone,bandwidth_mb,total_request,success_request,usd_rate,revenue_usd
2026-07-05,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,18894.76,238627,234276,0.00050000,9.447380
2026-07-05,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,44936,42149,0.00028000,11.801720
2026-07-05,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,13761,13227,0.00110000,14.549700
2026-07-05,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,5210,4848,0.00110000,5.332800
2026-07-05,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,4375,4086,0.00090000,3.677400
2026-07-05,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,7327.44,105229,97410,0.00048000,3.517171
2026-07-05,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,6031,5754,0.00180000,10.357200
2026-07-05,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,3334,3084,0.00150000,4.626000
2026-07-05,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,11069,10730,0.00020000,2.146000
2026-07-05,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,3008,2888,0.00180000,5.198400
2026-07-05,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,4248,4114,0.00020000,0.822800
2026-07-05,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1733,1721,0.00090000,1.548900
2026-07-06,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,141930,138052,0.00020000,27.610400
2026-07-06,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,70562,69393,0.00300000,208.179000
2026-07-06,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,33979,33453,0.00300000,100.359000
2026-07-06,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,45690,42020,0.00150000,63.030000
2026-07-06,1,Scraper,rakuza.com,rakuza-search,4,Rakuza Search,Asia/Seoul,0.0,38090,37367,0.00120000,44.840400
2026-07-06,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,35916,33180,0.00125000,41.475000
2026-07-06,1,Scraper,rakuza.com,rakuza-review,8,Rakuza Reviews,Asia/Seoul,0.0,88590,85187,0.00060000,51.112200
2026-07-06,1,Scraper,rakuza.co.kr,rakuza-coupon,9,Rakuza Promo,Asia/Seoul,0.0,59195,56634,0.00060000,33.980400
2026-07-06,1,Scraper,rakuza.com,rakuza-sitemap,10,Rakuza Discovery,Asia/Seoul,0.0,124267,121877,0.00028000,34.125560
2026-07-06,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,75650,71654,0.00028000,20.063120
2026-07-06,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,149708.67,1854873,1802062,0.00045000,67.368902
2026-07-06,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,54897.63,620895,585382,0.00050000,27.448815
2026-07-06,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,64985,64589,0.00180000,116.260200
2026-07-06,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,19733,18703,0.00150000,28.054500
2026-07-06,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,24959,24078,0.00090000,21.670200
2026-07-06,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,79352,75288,0.00020000,15.057600
2026-07-06,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,98277.6,1089201,1031065,0.00048000,47.173248
2026-07-06,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,37042.08,447835,417072,0.00050000,18.521040
2026-07-06,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,54319,51094,0.00180000,91.969200
2026-07-06,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,20988,20653,0.00110000,22.718300
2026-07-06,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,14789,14171,0.00150000,21.256500
2026-07-06,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,18548,17746,0.00090000,15.971400
2026-07-06,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,15532,15142,0.00125000,18.927500
2026-07-06,4,Account,auth.dfnet.io,payhub-account-pool,33,Account Pool Global,UTC,0.0,130882,124716,0.00020000,24.943200
2026-07-06,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,271331,254542,0.00028000,71.271760
2026-07-06,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,130973,127446,0.00028000,35.684880
2026-07-06,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,71130,67507,0.00032000,21.602240
2026-07-06,4,Payments,api.payhub.io,payhub-dispute,32,Payments/Dispute,UTC,0.0,48921,46698,0.00040000,18.679200
2026-07-06,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,56632.06,797241,782248,0.00045000,25.484427
2026-07-06,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,38359,35986,0.00180000,64.774800
2026-07-06,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,27275,25438,0.00120000,30.525600
2026-07-06,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,19567,18241,0.00090000,16.416900
2026-07-06,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,32009,29972,0.00060000,17.983200
2026-07-06,5,Scraper,mercora.com,mercora-category,39,Mercora Discovery,Europe/Moscow,0.0,30620,29578,0.00090000,26.620200
2026-07-06,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,28138,27581,0.00028000,7.722680
2026-07-06,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,44401.44,581026,563178,0.00048000,21.312691
2026-07-06,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,21411,20662,0.00180000,37.191600
2026-07-06,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,7319,6821,0.00150000,10.231500
2026-07-06,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,10168,9561,0.00090000,8.604900
2026-07-06,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,18505,17098,0.00060000,10.258800
2026-07-06,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,12092,11549,0.00250000,28.872500
2026-07-06,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,11764,11014,0.00120000,13.216800
2026-07-06,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,10298,9678,0.00090000,8.710200
2026-07-06,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,11962,11283,0.00060000,6.769800
2026-07-06,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,30262.28,307991,286429,0.00050000,15.131140
2026-07-06,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,12797,12611,0.00220000,27.744200
2026-07-06,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,7962,7849,0.00090000,7.064100
2026-07-06,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,9218,8698,0.00060000,5.218800
2026-07-06,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,33889.48,546538,527258,0.00045000,15.250266
2026-07-06,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,16326,15144,0.00180000,27.259200
2026-07-06,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,5116,4805,0.00150000,7.207500
2026-07-06,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,29562,27918,0.00020000,5.583600
2026-07-06,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,19614.05,247864,243195,0.00050000,9.807025
2026-07-06,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,104158,97345,0.00028000,27.256600
2026-07-06,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,16923,16062,0.00110000,17.668200
2026-07-06,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,10163,9356,0.00110000,10.291600
2026-07-06,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,6492,6106,0.00090000,5.495400
2026-07-06,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,10514.8,148972,139782,0.00048000,5.047104
2026-07-06,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,8308,7872,0.00180000,14.169600
2026-07-06,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,4745,4442,0.00150000,6.663000
2026-07-06,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,16319,15592,0.00020000,3.118400
2026-07-06,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,3449,3312,0.00180000,5.961600
2026-07-06,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,6462,6279,0.00020000,1.255800
2026-07-06,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,2610,2590,0.00090000,2.331000
2026-07-07,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,140569,135218,0.00020000,27.043600
2026-07-07,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,69957,67607,0.00300000,202.821000
2026-07-07,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,25568,25253,0.00300000,75.759000
2026-07-07,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,44399,41715,0.00150000,62.572500
2026-07-07,1,Scraper,rakuza.com,rakuza-search,4,Rakuza Search,Asia/Seoul,0.0,37274,35916,0.00120000,43.099200
2026-07-07,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,30228,28201,0.00125000,35.251250
2026-07-07,1,Scraper,rakuza.com,rakuza-review,8,Rakuza Reviews,Asia/Seoul,0.0,84086,79817,0.00060000,47.890200
2026-07-07,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,74583,70940,0.00028000,19.863200
2026-07-07,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,113876.51,1425563,1370746,0.00045000,51.244429
2026-07-07,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,67252.56,773619,717125,0.00050000,33.626280
2026-07-07,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,52497,51619,0.00180000,92.914200
2026-07-07,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,19699,18589,0.00150000,27.883500
2026-07-07,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,18103,17568,0.00090000,15.811200
2026-07-07,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,31099,29401,0.00090000,26.460900
2026-07-07,2,Scraper,vendora.mx,vendora-review,19,Vendora Reviews,America/Sao_Paulo,0.0,48719,45242,0.00060000,27.145200
2026-07-07,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,119906.64,1330411,1257983,0.00048000,57.555187
2026-07-07,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,47036.58,570519,529604,0.00050000,23.518290
2026-07-07,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,57364,54502,0.00180000,98.103600
2026-07-07,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,21053,20383,0.00110000,22.421300
2026-07-07,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,13585,13071,0.00150000,19.606500
2026-07-07,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,15627,14944,0.00090000,13.449600
2026-07-07,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,13575,13256,0.00125000,16.570000
2026-07-07,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,23756,22870,0.00060000,13.722000
2026-07-07,4,Account,auth.dfnet.io,payhub-account-pool,33,Account Pool Global,UTC,0.0,103530,100290,0.00020000,20.058000
2026-07-07,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,292119,275709,0.00028000,77.198520
2026-07-07,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,112447,110127,0.00028000,30.835560
2026-07-07,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,65578,63371,0.00032000,20.278720
2026-07-07,4,Payments,api.payhub.io,payhub-dispute,32,Payments/Dispute,UTC,0.0,46978,45632,0.00040000,18.252800
2026-07-07,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,51152.06,719342,706554,0.00045000,23.018427
2026-07-07,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,47797,44789,0.00180000,80.620200
2026-07-07,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,30937,29282,0.00120000,35.138400
2026-07-07,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,18518,17361,0.00090000,15.624900
2026-07-07,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,24306,22825,0.00060000,13.695000
2026-07-07,5,Scraper,mercora.com,mercora-category,39,Mercora Discovery,Europe/Moscow,0.0,25187,24169,0.00090000,21.752100
2026-07-07,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,22195,21799,0.00028000,6.103720
2026-07-07,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,44376.57,575741,562862,0.00048000,21.300754
2026-07-07,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,24510,23498,0.00180000,42.296400
2026-07-07,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,7903,7373,0.00150000,11.059500
2026-07-07,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,9021,8440,0.00090000,7.596000
2026-07-07,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,19258,17989,0.00060000,10.793400
2026-07-07,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,14150,13314,0.00250000,33.285000
2026-07-07,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,12181,11385,0.00120000,13.662000
2026-07-07,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,9943,9362,0.00090000,8.425800
2026-07-07,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,11988,11174,0.00060000,6.704400
2026-07-07,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,28411.5,286600,268912,0.00050000,14.205750
2026-07-07,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,13201,12874,0.00220000,28.322800
2026-07-07,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,7209,6946,0.00090000,6.251400
2026-07-07,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,8980,8517,0.00060000,5.110200
2026-07-07,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,32624.39,533490,507575,0.00045000,14.680975
2026-07-07,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,18813,17482,0.00180000,31.467600
2026-07-07,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,5035,4799,0.00150000,7.198500
2026-07-07,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,32232,31104,0.00020000,6.220800
2026-07-07,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,18636.15,239013,231070,0.00050000,9.318075
2026-07-07,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,73280,69237,0.00028000,19.386360
2026-07-07,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,12771,12429,0.00110000,13.671900
2026-07-07,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,7483,6917,0.00110000,7.608700
2026-07-07,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,5864,5411,0.00090000,4.869900
2026-07-07,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,11203.84,160158,148942,0.00048000,5.377843
2026-07-07,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,10352,9846,0.00180000,17.722800
2026-07-07,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,4650,4295,0.00150000,6.442500
2026-07-07,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,16300,15680,0.00020000,3.136000
2026-07-07,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,3401,3314,0.00180000,5.965200
2026-07-07,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,7634,7448,0.00020000,1.489600
2026-07-07,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,2603,2539,0.00090000,2.285100
2026-07-08,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,62785,61761,0.00300000,185.283000
2026-07-08,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,28041,27427,0.00300000,82.281000
2026-07-08,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,30986,28920,0.00150000,43.380000
2026-07-08,1,Scraper,rakuza.com,rakuza-search,4,Rakuza Search,Asia/Seoul,0.0,32394,31332,0.00120000,37.598400
2026-07-08,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,32022,30170,0.00125000,37.712500
2026-07-08,1,Scraper,rakuza.com,rakuza-sitemap,10,Rakuza Discovery,Asia/Seoul,0.0,84743,82123,0.00028000,22.994440
2026-07-08,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,57545,53902,0.00028000,15.092560
2026-07-08,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,104319.67,1277435,1255709,0.00045000,46.943852
2026-07-08,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,46950.63,534777,500642,0.00050000,23.475315
2026-07-08,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,65414,63936,0.00180000,115.084800
2026-07-08,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,21358,20400,0.00150000,30.600000
2026-07-08,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,20250,19917,0.00090000,17.925300
2026-07-08,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,20360,19534,0.00090000,17.580600
2026-07-08,2,Scraper,vendora.mx,vendora-review,19,Vendora Reviews,America/Sao_Paulo,0.0,38255,35942,0.00060000,21.565200
2026-07-08,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,60716,58456,0.00020000,11.691200
2026-07-08,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,99144.17,1085703,1040156,0.00048000,47.589202
2026-07-08,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,43446,40416,0.00180000,72.748800
2026-07-08,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,16081,15574,0.00110000,17.131400
2026-07-08,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,9183,8693,0.00150000,13.039500
2026-07-08,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,15202,14766,0.00090000,13.289400
2026-07-08,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,13408,12936,0.00125000,16.170000
2026-07-08,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,243054,228366,0.00028000,63.942480
2026-07-08,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,94428,92483,0.00028000,25.895240
2026-07-08,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,72389,70281,0.00032000,22.489920
2026-07-08,4,Payments,api.payhub.io,payhub-dispute,32,Payments/Dispute,UTC,0.0,38900,37664,0.00040000,15.065600
2026-07-08,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,48221.37,689988,666073,0.00045000,21.699616
2026-07-08,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,32734,30753,0.00180000,55.355400
2026-07-08,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,28623,26651,0.00120000,31.981200
2026-07-08,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,14041,12958,0.00090000,11.662200
2026-07-08,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,17649,16748,0.00060000,10.048800
2026-07-08,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,19607,19260,0.00028000,5.392800
2026-07-08,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,36235.61,477001,459604,0.00048000,17.393093
2026-07-08,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,19097,18424,0.00180000,33.163200
2026-07-08,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,5590,5232,0.00150000,7.848000
2026-07-08,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,9236,8689,0.00090000,7.820100
2026-07-08,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,16184,15040,0.00060000,9.024000
2026-07-08,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,10996,10433,0.00250000,26.082500
2026-07-08,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,9650,9086,0.00120000,10.903200
2026-07-08,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,8266,7922,0.00090000,7.129800
2026-07-08,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,10318,9569,0.00060000,5.741400
2026-07-08,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,25505.57,253702,241407,0.00050000,12.752785
2026-07-08,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,10342,10009,0.00220000,22.019800
2026-07-08,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,7139,7036,0.00090000,6.332400
2026-07-08,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,8275,7965,0.00060000,4.779000
2026-07-08,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,24816.62,402285,386101,0.00045000,11.167479
2026-07-08,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,13601,12846,0.00180000,23.122800
2026-07-08,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,4804,4547,0.00150000,6.820500
2026-07-08,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,30582,28997,0.00020000,5.799400
2026-07-08,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,17990.06,231827,223059,0.00050000,8.995030
2026-07-08,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,87802,81434,0.00028000,22.801520
2026-07-08,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,14609,14163,0.00110000,15.579300
2026-07-08,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,7916,7364,0.00110000,8.100400
